timestamp,value
1760456485609693,0
1760456485629289,0
1760456485650312,0
1760456485688927,0
1760456485729156,0
1760456485749312,0
1760456485769688,0
1760456485808847,0
1760456485828731,0
1760456485848773,0
1760456485868887,0
1760456485888743,0
1760456485928888,0
1760456485948978,0
1760456485968793,0
1760456485988866,0
1760456486010158,0
1760456486028857,0
1760456486049020,0
1760456486069263,0
1760456486088808,0
1760456486113341,0
1760456486128896,0
1760456486148854,0
1760456486168931,0
1760456486189321,0
1760456486228857,0
1760456486269024,0
1760456486308853,0
1760456486330342,0
1760456486350680,0
1760456486369018,0
1760456486408828,0
1760456486428839,0
1760456486468732,0
1760456486508967,0
1760456486549043,0
1760456486568983,0
1760456486588939,0
1760456486628849,0
1760456486649482,0
1760456486668895,0
1760456486689163,0
1760456486708994,0
1760456486729617,0
1760456486748845,0
1760456486788965,0.25939804315567017
1760456486809540,0.5259639620780945
1760456486829091,0.7928857207298279
1760456486868820,1.094819188117981
1760456486908918,1.4467252492904663
1760456486948685,1.759530782699585
1760456486968730,1.8768328428268433
1760456486988902,1.8768328428268433
1760456487008767,1.8768328428268433
1760456487048748,2.189638376235962
1760456487109214,2.658846616744995
1760456487148935,2.658846616744995
1760456487188994,2.6979472637176514
1760456487210372,2.6979472637176514
1760456487288817,2.776148557662964
1760456487309433,2.776148557662964
1760456487368799,2.81524920463562
1760456487409727,3.0498533248901367
1760456487429614,3.2062559127807617
1760456487469975,3.362658977508545
1760456487489394,3.362658977508545
1760456487508909,3.621591806411743
1760456487529386,3.8908610343933105
1760456487551486,4.027370452880859
1760456487570029,4.144672393798828
1760456487588817,4.144672393798828
1760456487629065,4.261974811553955
1760456487649517,4.603367328643799
1760456487689077,5.209752559661865
1760456487708893,5.438661098480225
1760456487728823,5.438661098480225
1760456487748829,5.543744087219238
1760456487831411,5.5828447341918945
1760456487888777,5.621945381164551
1760456487908748,5.621945381164551
1760456487928874,5.7392473220825195
1760456487948720,5.7392473220825195
1760456488028829,5.778347969055176
1760456488048765,5.877321720123291
1760456488068728,5.877321720123291
1760456488088752,5.877321720123291
1760456488108745,5.877321720123291
1760456488131440,5.877321720123291
1760456488169473,5.838221073150635
1760456488209465,5.838221073150635
1760456488248854,5.838221073150635
1760456488290723,5.877321720123291
1760456488329480,5.916422367095947
1760456488369314,5.989736080169678
1760456488408795,6.0227274894714355
1760456488449471,5.989736080169678
1760456488512159,5.989736080169678
1760456488528790,5.989736080169678
1760456488569908,5.989736080169678
1760456488589234,5.92375373840332
