timestamp,c0,c1,c00,c01,c10,c11,c20,c21,c30,raw_pressure,raw_temperature,scale_pressure,scale_temperature,pressure,temperature
1760456493372362,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328967,1040384,1040384,94211.81795175992,17.354081762118597
1760456493382381,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328967,1040384,1040384,94211.81795175992,17.354081762118597
1760456493392367,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328967,1040384,1040384,94211.81795175992,17.354081762118597
1760456493402424,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328967,1040384,1040384,94211.81795175992,17.354081762118597
1760456493412339,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328967,1040384,1040384,94211.81795175992,17.354081762118597
1760456493422279,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493432300,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493442304,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493452430,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493462436,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493472376,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493482366,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493492361,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493502356,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493512225,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328967,1040384,1040384,94212.06258185714,17.354081762118597
1760456493522233,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493532366,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493542311,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493552260,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493562361,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493572237,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493582379,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493592317,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493602387,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493612299,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493622243,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328948,1040384,1040384,94212.11758192167,17.359432671013778
1760456493632224,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493642329,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493652345,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493662367,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493672514,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493682519,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493692548,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493703027,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493712361,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493722407,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456493732466,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493742508,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493752435,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493762481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493772387,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493782382,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493792417,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493802466,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493812415,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493822318,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328935,1040384,1040384,94212.0736701556,17.363093819205204
1760456493832369,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493842352,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493852473,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493862426,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493872424,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493882594,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493892480,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493902413,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493912371,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493922404,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.363093819205204
1760456493932525,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328935,1040384,1040384,94212.15521354477,17.35351850855068
1760456493942427,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456493952531,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456493962416,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456493972450,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456493982394,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456493992428,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456494002437,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456494012460,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456494022428,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456494032424,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379149,328969,1040384,1040384,94212.05679237666,17.35351850855068
1760456494042390,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494052845,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494062487,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494073616,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494082574,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494092430,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494102438,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494112373,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494122339,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494132453,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328969,1040384,1040384,94212.01602072577,17.35351850855068
1760456494142414,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494152740,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494162428,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494172574,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494182431,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494192391,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494202446,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494212458,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494222353,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494232280,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494242278,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328976,1040384,1040384,94211.99575755186,17.351547121062993
1760456494252519,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494262458,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494272678,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494282483,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494292375,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494302395,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494312371,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494322379,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494332411,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494342357,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328976,1040384,1040384,94211.95498589682,17.351547121062993
1760456494352455,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494362447,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494372425,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494382395,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494392345,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494402426,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494412404,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494422348,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494432296,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494442292,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328969,1040384,1040384,94211.97524906296,17.35351850855068
1760456494452405,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494462379,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494472374,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494482479,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494492809,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494502347,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494512277,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494522239,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494532439,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494542251,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494552374,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494562345,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494572328,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494582377,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494592338,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494602401,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494612373,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494622349,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494632325,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494642227,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494652252,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379144,328969,1040384,1040384,94211.85293400315,17.35351850855068
1760456494662475,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494672400,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494682516,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494692371,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494702548,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494712364,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494722350,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494732491,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494742452,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494752414,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328969,1040384,1040384,94211.68984709015,17.35351850855068
1760456494762418,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494772340,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494782477,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494792414,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494802475,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494812447,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494822394,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494832419,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494842437,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494852319,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94211.75063642542,17.359432671013778
1760456494862424,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379140,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494872453,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494882488,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494892432,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494902458,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494912393,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494922398,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494932752,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494942477,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494952478,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494962583,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328948,1040384,1040384,94212.03603856136,17.359432671013778
1760456494972442,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456494982475,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456494992453,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495002548,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495012446,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495022512,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495032456,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495042470,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495052502,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495062472,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379147,328968,1040384,1040384,94211.97814380098,17.35380013533465
1760456495072404,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495082443,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495092341,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495102460,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495112382,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495122415,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495132416,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495142479,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495152440,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495162445,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.81505702634,17.35380013533465
1760456495172522,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328968,1040384,1040384,94211.83821489499,17.356053149606296
1760456495182481,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495192296,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495202419,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495212473,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495222424,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495232278,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495242277,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495252406,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495262429,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495272385,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379143,328960,1040384,1040384,94211.83821489499,17.356053149606296
1760456495282443,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495292266,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495302302,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495312315,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495322299,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495332453,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495342503,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495352401,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495362444,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495372451,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495382436,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495392441,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495402426,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495412474,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495422399,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495432376,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495442426,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495452447,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495462489,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
1760456495472471,220,-293,78668,-2565,-47847,1250,-7393,67,-852,-379148,328960,1040384,1040384,94212.04207337792,17.356053149606296
