timestamp,value
1760456485609674,0
1760456485629261,0
1760456485650276,0
1760456485688899,0
1760456485729142,0
1760456485749305,0
1760456485769672,0
1760456485808832,0
1760456485828716,0
1760456485848759,0
1760456485868875,0
1760456485888730,0
1760456485928875,0
1760456485948966,0
1760456485968782,0
1760456485988851,0
1760456486010140,0
1760456486028841,0
1760456486049003,0
1760456486068949,0
1760456486088789,0
1760456486128877,0
1760456486148837,0
1760456486168906,0
1760456486189303,0
1760456486228832,0
1760456486268999,0
1760456486308822,0
1760456486330317,0
1760456486350662,0
1760456486369001,0
1760456486408795,0
1760456486428821,0
1760456486468718,0
1760456486508959,0
1760456486549037,0
1760456486568966,0
1760456486588921,0
1760456486628843,0
1760456486649463,0
1760456486668879,0
1760456486689147,0
1760456486708976,0
1760456486729602,0
1760456486748830,0
1760456486788934,0.25939804315567017
1760456486809513,0.5259639620780945
1760456486828929,0.7928857207298279
1760456486868799,1.094819188117981
1760456486908843,1.4467252492904663
1760456486968720,1.8768328428268433
1760456486988886,1.8768328428268433
1760456487008755,1.8768328428268433
1760456487048736,2.189638376235962
1760456487109137,2.658846616744995
1760456487148919,2.658846616744995
1760456487188975,2.6979472637176514
1760456487210347,2.6979472637176514
1760456487288797,2.776148557662964
1760456487309408,2.776148557662964
1760456487368788,2.81524920463562
1760456487409706,3.0498533248901367
1760456487429601,3.2062559127807617
1760456487469953,3.362658977508545
1760456487489375,3.362658977508545
1760456487508891,3.621591806411743
1760456487529371,3.8908610343933105
1760456487551469,4.027370452880859
1760456487570006,4.144672393798828
1760456487588782,4.144672393798828
1760456487629042,4.261974811553955
1760456487649501,4.155186176300049
1760456487689071,3.8616065979003906
1760456487708886,3.7891006469726563
1760456487728809,3.7891006469726563
1760456487748814,3.762218952178955
1760456487809551,3.723118305206299
1760456487831398,3.8013195991516113
1760456487888762,3.8404202461242676
1760456487908734,3.8404202461242676
1760456487928862,3.9577224254608154
1760456487948706,3.9577224254608154
1760456487968735,3.9968230724334717
1760456488008746,3.9968230724334717
1760456488028823,3.9968230724334717
1760456488048753,3.8978495597839355
1760456488068715,3.8978495597839355
1760456488088740,3.8978495597839355
1760456488108733,3.8978495597839355
1760456488131425,3.8978495597839355
1760456488169454,3.8587489128112793
1760456488209432,3.8587489128112793
1760456488248821,3.8587489128112793
1760456488290705,3.8978495597839355
1760456488329462,3.936950206756592
1760456488369303,4.010263919830322
1760456488408785,3.9772727489471436
1760456488449453,4.010263919830322
1760456488512138,4.010263919830322
1760456488528771,4.010263919830322
1760456488569895,4.010263919830322
1760456488589219,4.07624626159668
1760456488628845,4.5262370109558105
1760456488649002,4.751250267028809
1760456488669921,4.976260185241699
1760456488688837,5
1760456488748936,5
1760456488769868,5
1760456488789701,5
1760456488809421,5
1760456488848748,5
1760456488869447,5
1760456488889169,5
1760456488908851,5
1760456488928838,5
1760456488948712,5
1760456488968810,5
1760456488988795,5
1760456489008777,5
1760456489028743,5
1760456489048746,5
1760456489068866,5
1760456489093043,5
1760456489108746,5
1760456489129909,5
1760456489148892,5
1760456489169144,5
1760456489228826,5
1760456489289736,5
1760456489311010,5
1760456489348763,5
1760456489389251,5
1760456489429905,5
1760456489449097,5
1760456489469429,5
1760456489488822,5
1760456489508936,5
1760456489528786,5
1760456489549561,5
1760456489569397,5
1760456489608769,5
1760456489629136,5
1760456489648788,5
1760456489668736,5
1760456489689512,5
1760456489709293,5
1760456489729413,5
1760456489748683,5
1760456489769085,5
1760456489788835,5
1760456489808911,5
1760456489828728,5
1760456489848718,5
1760456489870029,5
1760456489928760,5
1760456489968697,5
1760456489988692,5
1760456490029686,5
1760456490048813,5
1760456490068681,5
1760456490091332,5
1760456490108857,5
1760456490129282,5
1760456490169053,5
1760456490210736,5
1760456490229395,5
1760456490269308,5
1760456490311933,5
1760456490329037,5
1760456490348930,5
1760456490390302,5
1760456490409299,5
1760456490429178,5
1760456490449416,5
1760456490469760,5
1760456490489882,5
1760456490510764,5
1760456490531617,5
1760456490548911,5
1760456490569082,5
1760456490590532,5
1760456490608887,5
1760456490628989,5
1760456490669153,5
1760456490711325,5
1760456490748819,5
1760456490769621,5
1760456490789062,5
1760456490808955,4.887585639953613
1760456490868754,4.379276752471924
1760456490888816,4.261974811553955
1760456490928897,4.301075458526611
1760456490948748,4.340176105499268
1760456490988753,4.41837739944458
1760456491029026,4.613880634307861
1760456491050252,4.613880634307861
1760456491068867,4.73118257522583
1760456491109276,4.9266862869262695
1760456491129014,5
1760456491168758,5
1760456491188776,5
1760456491209083,5
1760456491229884,5
1760456491249697,5
1760456491289033,5
1760456491309170,5
1760456491329145,5
1760456491369706,5
1760456491388766,5
1760456491409418,5
1760456491449458,5
1760456491488858,5
1760456491529622,5
1760456491589093,5
1760456491728788,5
1760456491749564,5
1760456491808947,5
1760456491848720,5
1760456491888751,5
1760456491948743,5
1760456491988797,5
1760456492028768,5
1760456492088857,5
1760456492110773,5
1760456492129348,5
1760456492169212,5
1760456492191299,5
1760456492209899,5
1760456492270675,5
1760456492309683,5
1760456492348853,5
1760456492388779,5
1760456492409481,5
1760456492431012,5
1760456492469715,5
1760456492490723,5
1760456492509322,5
1760456492533226,5
1760456492548904,5
1760456492569016,5
1760456492609018,5
1760456492629024,5
1760456492669446,5
1760456492689284,5
1760456492729086,5
1760456492750366,5
1760456492768785,5
1760456492788846,5
1760456492809715,5
1760456492848675,5
1760456492868805,5
1760456492888806,5
1760456492908775,5
1760456492928733,5
1760456492948689,5
1760456492988724,4.887585639953613
1760456493008736,4.9266862869262695
1760456493028739,4.9266862869262695
1760456493048717,4.9266862869262695
1760456493068761,4.9266862869262695
1760456493090496,4.9266862869262695
1760456493229668,4.9266862869262695
1760456493328813,4.887585639953613
1760456493389013,4.887585639953613
1760456493411967,4.848484992980957
1760456493429472,4.848484992980957
1760456493450164,4.848484992980957
1760456493490476,4.848484992980957
1760456493529396,4.770283222198486
1760456493549347,4.770283222198486
1760456493569753,4.770283222198486
1760456493608965,4.809383869171143
1760456493628743,4.848484992980957
1760456493668723,4.848484992980957
1760456493709573,4.887585639953613
1760456493748726,4.887585639953613
1760456493788821,5
1760456493809275,5
1760456493848848,5
1760456493868780,5
1760456493908666,5
1760456493928746,5
1760456493948652,5
1760456493968693,5
1760456493988729,5
1760456494008725,5
1760456494028739,5
1760456494048838,5
1760456494068798,5
1760456494108728,5
1760456494170575,5
1760456494189072,5
1760456494228870,5
1760456494248968,5
1760456494269320,5
1760456494290806,5
1760456494308874,5
1760456494348867,5
1760456494371266,5
1760456494411407,5
1760456494448888,5
1760456494488804,5
1760456494510154,5
1760456494528758,5
1760456494550303,5
1760456494590429,5
1760456494608768,5
