timestamp,pack_voltage,pack_current,state,main_fault_reg,soc,remaining_capacity,min_temp,max_temp,min_cell_volt,max_cell_volt,brick_volt_avg,cell_volt_avg,pack_temp_avg,pack_imbalance
1760456511528671,47.062,-27.503,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456511628247,47.116,-27.488,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456511728206,47.026,-29.961,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456511828328,47.044,-30.724,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456511928230,47.062,-32.713,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456512032456,47.08,-32.973,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456512128334,47.098,-31.471,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456512228500,47.17,-30.009,2,0,81,8252,18,20.7,3.91,3.987,23.501,3.946,19.4,77
1760456512384495,47.044,-30.719,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456512428309,47.08,-31.558,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456512528346,47.08,-31.034,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456512628328,47.152,-30.577,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456512728396,47.044,-30.505,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456512828353,47.08,-29.393,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456512928319,47.08,-30.079,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456513028361,47.098,-31.75,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456513128388,47.062,-31.599,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456513228471,47.152,-29.954,2,0,81,8252,18,20.7,3.906,3.984,23.492,3.941,19.4,78
1760456513384545,47.152,-28.007,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456513430598,47.152,-27.119,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456513528387,47.152,-27.344,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456513633157,47.134,-27.631,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456513728400,47.116,-29.326,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456513828407,47.08,-29.358,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456513928433,47.116,-29.08,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456514028382,47.116,-28.818,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456514129483,47.152,-26.585,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456514228421,47.008,-32.541,2,0,81,8252,18,20.7,3.907,3.983,23.493,3.943,19.4,76
1760456514384570,46.811,-49.684,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456514428418,46.308,-87.543,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456514528422,45.913,-126.476,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456514628452,46.165,-124.612,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456514728519,46.703,-102.812,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456514828467,46.865,-79.603,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456514928496,46.847,-66.01,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456515028498,46.919,-55.798,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456515129364,46.99,-51.095,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456515228614,47.026,-45.086,2,0,81,8251,18,20.7,3.891,3.976,23.451,3.929,19.4,85
1760456515384558,46.847,-45.777,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456515430759,46.937,-44.263,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456515528499,46.937,-49.383,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456515628519,46.613,-67.564,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456515728488,46.578,-78.268,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456515828494,46.685,-75.086,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456515928510,46.901,-63.875,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456516028555,46.883,-57.439,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456516128544,46.919,-52.513,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456516229272,46.919,-50.482,2,0,81,8250,18,20.7,3.897,3.965,23.441,3.932,19.4,68
1760456516384837,46.972,-47.645,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456516428590,46.937,-44.58,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456516528570,46.919,-44.532,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456516628540,46.919,-45.727,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456516728529,46.919,-45.429,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456516828709,46.954,-43.937,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456516928756,46.99,-42.736,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456517028671,47.08,-37.814,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456517129353,47.098,-32.53,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456517229197,46.919,-39.484,2,0,81,8249,18,20.7,3.898,3.968,23.442,3.934,19.4,70
1760456517385047,46.847,-47.012,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456517430841,46.919,-47.19,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456517529084,46.847,-50.87,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456517628990,46.775,-55.917,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456517728814,46.793,-58.957,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456517828817,46.739,-60.928,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456517928686,46.919,-52.887,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456518028585,46.954,-46.997,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456518129306,46.972,-43.829,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456518228802,46.919,-47.064,2,0,81,8248,18,20.7,3.894,3.966,23.428,3.93,19.4,72
1760456518384802,46.829,-50.916,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456518428684,46.757,-52.952,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456518528729,46.901,-51.878,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456518628832,47.008,-45.084,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456518728692,46.972,-40.79,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456518828703,46.99,-41.375,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456518928676,46.847,-45.657,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456519028729,46.829,-50.203,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456519128756,46.937,-51.48,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456519228742,46.972,-47.076,2,0,81,8247,18,20.7,3.893,3.965,23.422,3.93,19.4,72
1760456519385184,46.919,-42.877,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456519428794,46.937,-44.482,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456519528775,46.757,-52.007,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456519628929,46.757,-56.969,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456519728785,46.883,-56.462,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456519828828,46.954,-51.275,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456519928840,47.008,-45.191,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456520028802,46.901,-48.794,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456520129174,46.865,-51.924,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456520228859,46.811,-53.498,2,0,81,8247,18,20.7,3.899,3.969,23.434,3.935,19.4,70
1760456520384939,46.883,-51.586,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456520428874,46.919,-48.728,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456520528899,47.026,-43.912,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456520629025,46.865,-46.328,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456520728945,46.829,-47.764,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456520828973,46.847,-50.607,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456520929070,46.865,-53.205,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456521029003,46.865,-51.184,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456521129000,46.865,-47.261,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456521229004,46.99,-44.706,2,0,81,8246,18,20.7,3.893,3.967,23.426,3.93,19.4,74
1760456521385097,46.865,-48.129,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456521429160,46.865,-48.55,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456521529695,46.793,-54.126,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456521629525,46.811,-57.042,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456521729258,46.919,-53.766,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456521829174,46.865,-50.829,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456521929203,46.865,-49.465,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456522029170,46.865,-49.276,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456522129162,47.008,-45.642,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456522229220,46.883,-44.817,2,0,81,8245,18,20.7,3.892,3.968,23.422,3.93,19.4,76
1760456522386606,46.99,-44.599,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456522429201,46.901,-46.467,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456522529238,46.883,-45.31,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456522629286,46.847,-45.623,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456522729204,46.937,-45.514,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456522829227,46.954,-43.875,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456522929268,46.919,-45.617,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456523029595,46.954,-44.088,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456523129241,46.793,-46.587,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456523229266,46.847,-48.79,2,0,81,8244,18,20.7,3.895,3.965,23.427,3.932,19.4,70
1760456523385466,46.919,-46.462,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456523429640,47.026,-42.85,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456523529475,46.919,-44.72,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456523629350,46.919,-44.119,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456523729656,46.919,-44.254,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456523829331,46.937,-39.303,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456523929344,46.919,-42.733,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456524029346,46.901,-43.869,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456524129379,46.919,-45.941,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456524229377,46.847,-48.832,2,0,81,8244,18,20.7,3.896,3.969,23.426,3.931,19.4,73
1760456524385494,46.811,-53.2,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456524429548,46.919,-50.673,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456524529411,46.954,-45.164,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456524629374,46.919,-47.713,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456524729624,47.008,-39.325,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456524829369,47.026,-34.083,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456524929386,46.901,-37.414,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456525029402,47.062,-29.389,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456525129425,47.493,-7.389,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456525229622,47.637,20.697,2,0,81,8243,18,20.7,3.891,3.964,23.413,3.927,19.4,73
1760456525385536,47.655,27.582,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456525429708,47.475,22.524,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456525529431,47.278,8.933,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456525629467,47.152,-2.249,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456525729457,47.152,-9.358,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456525829469,47.116,-17.329,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456525929449,47.062,-22.017,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456526029451,47.08,-23.739,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456526129495,47.116,-24.188,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456526229592,47.134,-22.652,2,0,81,8243,18,20.7,3.93,3.989,23.508,3.962,19.4,59
1760456526388025,47.152,-22.994,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456526429574,47.098,-24.645,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456526530772,47.098,-26.842,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456526629580,47.08,-26.432,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456526729599,47.08,-25.8,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456526829621,47.098,-25.702,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456526929624,47.116,-24.728,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456527029628,47.152,-23.264,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456527129622,47.116,-22.077,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456527229665,47.152,-20.482,2,0,81,8242,18,20.7,3.906,3.981,23.495,3.94,19.4,75
1760456527385715,47.098,-23.252,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456527429652,47.062,-26.05,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456527529688,46.99,-27.962,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456527629711,47.08,-27.04,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456527729718,47.098,-25.658,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456527830400,47.152,-24.033,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456527929722,47.098,-24.169,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456528030314,47.08,-26.888,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456528129781,47.062,-27.712,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456528229786,47.098,-27.123,2,0,81,8242,18,20.7,3.906,3.981,23.486,3.94,19.4,75
1760456528385823,47.08,-26.369,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456528429741,47.08,-25.437,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456528529823,47.134,-25.061,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456528629863,47.188,-23.426,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456528729829,47.152,-22.993,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456528829948,47.116,-24.384,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456528929812,47.044,-27.167,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456529029872,47.026,-28.378,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456529129870,47.152,-24.833,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456529231438,47.062,-26.499,2,0,81,8242,18,20.7,3.903,3.979,23.482,3.94,19.4,76
1760456529385943,47.026,-29.353,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456529429893,47.116,-28.807,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456529529934,47.116,-26.746,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456529629949,47.116,-24.961,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456529730287,47.188,-24.424,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456529829950,47.152,-22.244,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456529929932,47.152,-22.439,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456530029961,47.152,-24.405,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456530131502,47.044,-27.22,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456530229975,47.044,-27.93,2,0,81,8241,18,20.7,3.902,3.982,23.474,3.938,19.4,80
1760456530386328,47.116,-27.863,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456530430053,47.134,-26.35,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456530530059,47.044,-26.006,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456530630105,47.098,-25.573,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456530730039,47.152,-24.394,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456530830752,47.17,-23.273,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456530930109,47.098,-22.589,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456531030064,47.134,-24.087,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456531130709,47.08,-25.96,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456531230102,47.152,-26.859,2,0,81,8241,18,20.7,3.905,3.983,23.474,3.94,19.4,78
1760456531386361,47.098,-26.876,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456531430134,47.098,-26.288,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456531530144,47.098,-26.544,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456531630169,47.134,-26.288,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456531730189,47.116,-25.576,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456531830216,47.134,-24.599,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456531930240,47.116,-23.504,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456532030219,47.116,-24.037,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456532130275,47.152,-25.351,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456532230257,47.098,-26.028,2,0,81,8240,18,20.7,3.905,3.981,23.475,3.94,19.4,76
1760456532387829,47.08,-26.243,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456532430794,47.062,-25.26,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456532530514,47.116,-24.298,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456532630323,47.116,-24.093,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456532730357,47.134,-24.313,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456532830389,47.134,-24.489,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456532930331,47.152,-23.695,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456533030328,47.134,-24.393,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456533130402,47.152,-25.226,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456533231785,47.098,-26.762,2,0,81,8240,18,20.7,3.902,3.982,23.477,3.94,19.4,80
1760456533386499,47.062,-27.355,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456533430763,47.098,-26.712,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456533530486,47.116,-24.849,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456533631007,47.152,-24.463,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456533730479,47.17,-23.787,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456533830487,47.098,-24.235,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456533930530,47.152,-22.259,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456534030531,47.152,-21.954,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456534130597,47.134,-23.76,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456534232577,47.098,-25.588,2,0,81,8240,18,20.7,3.905,3.981,23.476,3.94,19.4,76
1760456534386614,47.152,-25.762,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456534430566,47.116,-25.19,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456534530609,47.134,-24.216,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456534630639,47.134,-24.644,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456534730581,47.098,-25.456,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456534830636,47.116,-25.62,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456534930662,47.062,-26.793,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456535030657,47.062,-26.773,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456535130878,47.08,-27.322,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456535230697,47.116,-26.814,2,0,81,8239,18.1,20.7,3.905,3.982,23.478,3.94,19.4,77
1760456535386918,47.116,-26.304,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456535430812,47.134,-24.721,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456535530812,47.188,-23.1,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456535630826,47.134,-23.631,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456535730816,47.08,-24.911,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456535830820,47.044,-25.888,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456535930823,47.026,-27.036,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456536030810,47.134,-26.121,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456536130841,47.188,-23.942,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456536231415,47.152,-21.282,2,0,81,8239,18.1,20.7,3.904,3.983,23.478,3.94,19.4,79
1760456536390140,47.242,-19.378,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456536431540,47.17,-18.986,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456536534060,47.116,-21.939,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456536630959,47.116,-24.734,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456536731250,47.116,-23.353,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456536830889,47.116,-24.711,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456536930968,47.17,-24.593,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456537030986,47.062,-26.099,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456537130998,47.134,-27.075,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456537231020,47.206,-25.709,2,0,81,8238,18.1,20.7,3.907,3.984,23.486,3.943,19.4,77
1760456537387016,47.152,-23.256,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456537431060,47.08,-23.092,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
1760456537531008,47.098,-23.176,2,0,81,8238,18.1,20.7,3.908,3.983,23.489,3.943,19.4,75
