timestamp,value
1760456486170927,22.750001907348633
1760456487170878,22.750001907348633
1760456488170893,22.750001907348633
1760456489170993,22.750001907348633
1760456490171017,22.750001907348633
1760456491171067,22.750001907348633
1760456492171084,22.750001907348633
1760456493171022,22.875001907348633
1760456494171114,22.750001907348633
1760456495171154,22.750001907348633
1760456496171055,22.750001907348633
1760456497171055,22.750001907348633
1760456498171183,22.750001907348633
1760456499171242,22.750001907348633
1760456500171218,22.750001907348633
1760456501171187,22.875001907348633
1760456502171386,22.875001907348633
1760456503171282,22.625001907348633
1760456504172013,22.875001907348633
1760456505171345,22.750001907348633
1760456506171305,22.750001907348633
1760456507171365,22.750001907348633
1760456508172009,22.875001907348633
1760456509171242,22.875001907348633
1760456510171482,22.750001907348633
1760456511171442,22.750001907348633
1760456512171425,22.750001907348633
1760456513171394,22.750001907348633
1760456514171432,22.750001907348633
1760456515171487,22.750001907348633
1760456516171449,22.750001907348633
1760456517171503,22.750001907348633
1760456518171510,22.750001907348633
1760456519171560,22.750001907348633
1760456520171556,22.750001907348633
1760456521171569,22.750001907348633
1760456522171599,22.875001907348633
1760456523171640,22.750001907348633
1760456524171598,22.750001907348633
1760456525171663,22.750001907348633
1760456526171611,22.750001907348633
1760456527171723,22.750001907348633
1760456528171631,22.750001907348633
1760456529171705,22.625001907348633
1760456530171680,22.625001907348633
1760456531171883,22.750001907348633
1760456532171729,22.750001907348633
1760456533171767,22.625001907348633
1760456534171740,22.625001907348633
1760456535171816,22.750001907348633
1760456536171832,22.750001907348633
1760456537171772,22.750001907348633
1760456538171858,22.625001907348633
1760456539171924,22.750001907348633
1760456540171886,22.750001907348633
1760456541171899,22.750001907348633
1760456542171942,22.750001907348633
1760456543171987,22.625001907348633
1760456544171982,22.625001907348633
1760456545171959,22.625001907348633
1760456546172033,22.750001907348633
1760456547172007,22.750001907348633
1760456548172052,22.750001907348633
1760456549172062,22.750001907348633
1760456550172094,22.625001907348633
1760456551172056,22.625001907348633
1760456552172104,22.625001907348633
1760456553172159,22.750001907348633
1760456554172193,22.750001907348633
1760456555172201,22.750001907348633
1760456556172161,22.750001907348633
1760456557172266,22.750001907348633
1760456558172247,22.750001907348633
1760456559172264,22.750001907348633
1760456560172284,22.750001907348633
1760456561172601,22.750001907348633
1760456562172308,22.750001907348633
1760456563172344,22.750001907348633
1760456564172367,22.750001907348633
1760456565172421,22.750001907348633
1760456566172451,22.625001907348633
1760456567172474,22.750001907348633
1760456568172473,22.625001907348633
1760456569172409,22.625001907348633
1760456570172513,22.750001907348633
1760456571172532,22.625001907348633
1760456572172549,22.625001907348633
1760456573172556,22.750001907348633
1760456574172818,22.625001907348633
1760456575172635,22.625001907348633
1760456576172624,22.625001907348633
1760456577173165,22.625001907348633
1760456578172645,22.750001907348633
1760456579172711,22.625001907348633
1760456580172721,22.625001907348633
1760456581172844,22.625001907348633
1760456582172827,22.625001907348633
1760456583172816,22.750001907348633
1760456584172896,22.625001907348633
1760456585172773,22.625001907348633
1760456586172808,22.625001907348633
1760456587172896,22.625001907348633
1760456588172881,22.625001907348633
1760456589172873,22.625001907348633
1760456590173060,22.625001907348633
1760456591172847,22.625001907348633
1760456592172946,22.500001907348633
1760456593172885,22.625001907348633
1760456594172959,22.625001907348633
1760456595172982,22.625001907348633
1760456596173139,22.500001907348633
1760456597173022,22.500001907348633
1760456598173077,22.500001907348633
1760456599173086,22.625001907348633
1760456600173240,22.625001907348633
1760456601173097,22.625001907348633
1760456602173045,22.500001907348633
1760456603173238,22.500001907348633
1760456604173201,22.625001907348633
1760456605173151,22.625001907348633
1760456606173210,22.500001907348633
1760456607173281,22.500001907348633
1760456608173234,22.500001907348633
1760456609173244,22.500001907348633
1760456610173292,22.500001907348633
1760456611173295,22.375001907348633
1760456612173319,22.500001907348633
1760456613173379,22.500001907348633
1760456614173480,22.500001907348633
1760456615173406,22.500001907348633
1760456616173401,22.500001907348633
1760456617173549,22.500001907348633
1760456618173537,22.375001907348633
1760456619173548,22.375001907348633
1760456620173557,22.375001907348633
1760456621173490,22.500001907348633
1760456622173562,22.375001907348633
1760456623173566,22.375001907348633
1760456624173600,22.375001907348633
1760456625173651,22.375001907348633
1760456626173598,22.375001907348633
1760456627173612,22.375001907348633
1760456628173616,22.375001907348633
1760456629173657,22.375001907348633
1760456630173733,22.375001907348633
1760456631173683,22.375001907348633
1760456632173675,22.250001907348633
1760456633174110,22.250001907348633
1760456634173790,22.250001907348633
1760456635174200,22.250001907348633
1760456636173880,22.250001907348633
1760456637173814,22.250001907348633
1760456638173807,22.250001907348633
1760456639173847,22.250001907348633
1760456640174018,22.250001907348633
1760456641173835,22.125001907348633
1760456642173964,22.250001907348633
1760456643173887,22.125001907348633
1760456644173963,22.125001907348633
1760456645173975,22.125001907348633
1760456646174003,22.125001907348633
1760456647174008,22.125001907348633
1760456648173992,22.125001907348633
1760456649174101,22.125001907348633
1760456650174118,22.125001907348633
1760456651174035,22.125001907348633
1760456652174150,22.000001907348633
1760456653174133,22.000001907348633
1760456654174109,22.000001907348633
1760456485606508,20.389999389648438
1760456485611508,20.375
1760456485616508,20.389999389648438
1760456485621508,20.389999389648438
1760456485626508,20.389999389648438
1760456485631508,20.375
1760456485636508,20.384998321533203
1760456485641509,20.369998931884766
1760456485646508,20.384998321533203
1760456485651508,20.389999389648438
1760456485656508,20.384998321533203
1760456485661508,20.369998931884766
1760456485666509,20.384998321533203
1760456485671508,20.375
1760456485676507,20.389999389648438
1760456485681507,20.389999389648438
1760456485686507,20.389999389648438
1760456485691507,20.389999389648438
1760456485696506,20.375
1760456485701506,20.389999389648438
1760456485706507,20.389999389648438
1760456485711507,20.389999389648438
1760456485716506,20.384998321533203
1760456485721505,20.369998931884766
1760456485726506,20.384998321533203
1760456485731505,20.375
1760456485736504,20.389999389648438
1760456485741504,20.37999725341797
1760456485746504,20.384998321533203
1760456485751505,20.389999389648438
1760456485756504,20.369998931884766
1760456485761504,20.369998931884766
1760456485766504,20.369998931884766
1760456485771504,20.384998321533203
1760456485776505,20.384998321533203
1760456485781504,20.380001068115234
1760456485786504,20.375
1760456485791504,20.369998931884766
1760456485796504,20.389999389648438
1760456485801504,20.389999389648438
1760456485806505,20.375
1760456485811504,20.369998931884766
1760456485816504,20.384998321533203
1760456485821504,20.369998931884766
1760456485826504,20.369998931884766
1760456485831504,20.384998321533203
1760456485836504,20.384998321533203
1760456485841504,20.369998931884766
1760456485846504,20.369998931884766
1760456485851504,20.369998931884766
1760456485856504,20.384998321533203
1760456485861504,20.369998931884766
1760456485866503,20.384998321533203
1760456485871503,20.375
1760456485876503,20.389999389648438
1760456485881502,20.389999389648438
1760456485886503,20.389999389648438
1760456485891502,20.389999389648438
1760456485896502,20.389999389648438
1760456485901502,20.389999389648438
1760456485906501,20.375
1760456485911501,20.384998321533203
1760456485916501,20.389999389648438
1760456485921501,20.37999725341797
1760456485926501,20.369998931884766
1760456485931501,20.369998931884766
1760456485936500,20.384998321533203
1760456485941500,20.369998931884766
1760456485946500,20.392499923706055
1760456485951499,20.377498626708984
1760456485956499,20.375
1760456485961499,20.389999389648438
1760456485966499,20.389999389648438
1760456485971498,20.375
1760456485976498,20.392498016357422
1760456485981498,20.384998321533203
1760456485986498,20.384998321533203
1760456485991498,20.389999389648438
1760456485996498,20.389999389648438
1760456486001498,20.37999725341797
1760456486006498,20.369998931884766
1760456486011497,20.384998321533203
1760456486016496,20.375
1760456486021496,20.389999389648438
1760456486026496,20.375
1760456486031495,20.384998321533203
1760456486036496,20.389999389648438
1760456486041496,20.37999725341797
1760456486046495,20.384998321533203
1760456486051494,20.389999389648438
1760456486056494,20.375
1760456486061494,20.389999389648438
1760456486066494,20.389999389648438
1760456486071493,20.389999389648438
1760456486076493,20.389999389648438
1760456486081493,20.389999389648438
1760456486086492,20.375
1760456486091493,20.384998321533203
1760456486096492,20.384998321533203
1760456486101492,20.369998931884766
1760456486106493,20.384998321533203
1760456486111492,20.389999389648438
1760456486116492,20.369998931884766
1760456486121491,20.380001068115234
1760456486126491,20.389999389648438
1760456486131490,20.389999389648438
1760456486136491,20.389999389648438
1760456486141491,20.389999389648438
1760456486146492,20.375
1760456486151491,20.369998931884766
1760456486156491,20.369998931884766
1760456486161491,20.369998931884766
1760456486166492,20.384998321533203
1760456486171492,20.389999389648438
1760456486176493,20.389999389648438
1760456486181493,20.37999725341797
1760456486186494,20.384998321533203
1760456486191494,20.389999389648438
1760456486196494,20.389999389648438
1760456486201495,20.389999389648438
1760456486206496,20.389999389648438
1760456486211496,20.389999389648438
1760456486216497,20.375
1760456486221498,20.389999389648438
1760456486226498,20.375
1760456486231498,20.369998931884766
1760456486236498,20.369998931884766
1760456486241499,20.380001068115234
1760456486246499,20.389999389648438
1760456486251500,20.389999389648438
1760456486256501,20.375
1760456486261502,20.389999389648438
1760456486266501,20.375
1760456486271502,20.384998321533203
1760456486276502,20.375
1760456486281502,20.389999389648438
1760456486286503,20.375
1760456486291503,20.384998321533203
1760456486296503,20.389999389648438
1760456486301505,20.37999725341797
1760456486306504,20.369998931884766
1760456486311504,20.384998321533203
1760456486316505,20.384998321533203
1760456486321505,20.369998931884766
1760456486326506,20.384998321533203
1760456486331505,20.375
1760456486336505,20.389999389648438
1760456486341505,20.389999389648438
1760456486346505,20.389999389648438
1760456486351505,20.389999389648438
1760456486356505,20.389999389648438
1760456486361505,20.37999725341797
1760456486366506,20.384998321533203
1760456486371506,20.389999389648438
1760456486376505,20.375
1760456486381505,20.389999389648438
1760456486386505,20.375
1760456486391505,20.384998321533203
1760456486396505,20.389999389648438
1760456486401506,20.389999389648438
1760456486406505,20.375
1760456486411506,20.384998321533203
1760456486416505,20.384998321533203
1760456486421505,20.380001068115234
1760456486426505,20.389999389648438
1760456486431505,20.389999389648438
1760456486436506,20.389999389648438
1760456486441505,20.389999389648438
1760456486446505,20.389999389648438
1760456486451505,20.375
1760456486456505,20.375
1760456486461505,20.37999725341797
1760456486466505,20.369998931884766
1760456486471505,20.369998931884766
1760456486476505,20.389999389648438
1760456486481506,20.389999389648438
1760456486486505,20.375
1760456486491505,20.369998931884766
1760456486496505,20.375
1760456486501504,20.37999725341797
1760456486506505,20.384998321533203
1760456486511504,20.389999389648438
