timestamp,value
1760456485606508,94219.00177001953
1760456485611508,94215.00396728516
1760456485616508,94219.00177001953
1760456485621508,94219.00177001953
1760456485626508,94219.00177001953
1760456485631508,94215.00396728516
1760456485636508,94226.00555419922
1760456485641509,94226.00555419922
1760456485646508,94219.00177001953
1760456485651508,94219.00177001953
1760456485656508,94226.00555419922
1760456485661508,94215.00396728516
1760456485666509,94230.0033569336
1760456485671508,94226.00555419922
1760456485676507,94219.00177001953
1760456485681507,94230.0033569336
1760456485686507,94208.0078125
1760456485691507,94219.00177001953
1760456485696506,94230.0033569336
1760456485701506,94219.00177001953
1760456485706507,94208.0078125
1760456485711507,94219.00177001953
1760456485716506,94204.0023803711
1760456485721505,94215.00396728516
1760456485726506,94219.00177001953
1760456485731505,94226.00555419922
1760456485736504,94219.00177001953
1760456485741504,94215.00396728516
1760456485746504,94219.00177001953
1760456485751505,94219.00177001953
1760456485756504,94215.00396728516
1760456485761504,94215.00396728516
1760456485766504,94226.00555419922
1760456485771504,94208.0078125
1760456485776505,94204.0023803711
1760456485781504,94230.0033569336
1760456485786504,94226.00555419922
1760456485791504,94226.00555419922
1760456485796504,94219.00177001953
1760456485801504,94219.00177001953
1760456485806505,94215.00396728516
1760456485811504,94215.00396728516
1760456485816504,94226.00555419922
1760456485821504,94215.00396728516
1760456485826504,94204.0023803711
1760456485831504,94219.00177001953
1760456485836504,94215.00396728516
1760456485841504,94215.00396728516
1760456485846504,94226.00555419922
1760456485851504,94204.0023803711
1760456485856504,94215.00396728516
1760456485861504,94226.00555419922
1760456485866503,94230.0033569336
1760456485871503,94204.0023803711
1760456485876503,94230.0033569336
1760456485881502,94219.00177001953
1760456485886503,94219.00177001953
1760456485891502,94219.00177001953
1760456485896502,94230.0033569336
1760456485901502,94208.0078125
1760456485906501,94215.00396728516
1760456485911501,94219.00177001953
1760456485916501,94219.00177001953
1760456485921501,94215.00396728516
1760456485926501,94204.0023803711
1760456485931501,94226.00555419922
1760456485936500,94204.0023803711
1760456485941500,94215.00396728516
1760456485946500,94223.00720214844
1760456485951499,94226.00555419922
1760456485956499,94219.00177001953
1760456485961499,94219.00177001953
1760456485966499,94219.00177001953
1760456485971498,94215.00396728516
1760456485976498,94223.00720214844
1760456485981498,94226.00555419922
1760456485986498,94230.0033569336
1760456485991498,94208.0078125
1760456485996498,94230.0033569336
1760456486001498,94215.00396728516
1760456486006498,94215.00396728516
1760456486011497,94230.0033569336
1760456486016496,94208.0078125
1760456486021496,94219.00177001953
1760456486026496,94204.0023803711
1760456486031495,94219.00177001953
1760456486036496,94219.00177001953
1760456486041496,94226.00555419922
1760456486046495,94219.00177001953
1760456486051494,94219.00177001953
1760456486056494,94219.00177001953
1760456486061494,94219.00177001953
1760456486066494,94219.00177001953
1760456486071493,94230.0033569336
1760456486076493,94219.00177001953
1760456486081493,94230.0033569336
1760456486086492,94226.00555419922
1760456486091493,94219.00177001953
1760456486096492,94204.0023803711
1760456486101492,94215.00396728516
1760456486106493,94219.00177001953
