timestamp,brightness,exposure,temperature,ptp_status,ptp_servo_status,ptp_offset
1760456495723397,102.45552,387,67.937,Slave,Locked,413
1760456495823615,102.258545,386,67.937,Slave,Locked,413
1760456495923356,102.41759,386,67.937,Slave,Locked,413
1760456496026493,102.14339,384,67.937,Slave,Locked,413
1760456496126885,102.31865,384,67.937,Slave,Locked,413
1760456496223420,102.26059,382,67.937,Slave,Locked,410
1760456496323685,102.26025,382,67.937,Slave,Locked,410
1760456496425181,102.11052,380,67.937,Slave,Locked,410
1760456496524631,102.20616,380,67.937,Slave,Locked,410
1760456496623591,102.20313,376,67.937,Slave,Locked,410
1760456496723769,102.31628,376,67.937,Slave,Locked,410
1760456496824747,102.324684,373,67.937,Slave,Locked,410
1760456496923322,102.44742,373,67.937,Slave,Locked,410
1760456497026930,102.30246,370,67.937,Slave,Locked,410
1760456497129580,102.407585,370,67.937,Slave,Locked,414
1760456497223414,102.36559,366,67.937,Slave,Locked,414
1760456497324635,102.4334,366,67.937,Slave,Locked,414
1760456497424994,102.65856,360,67.937,Slave,Locked,414
1760456497524283,103.0863,360,67.937,Slave,Locked,414
1760456497623962,102.722015,353,67.937,Slave,Locked,414
1760456497723875,103.075264,353,67.937,Slave,Locked,414
1760456497825236,102.98696,344,67.937,Slave,Locked,414
1760456497924344,103.17799,344,67.937,Slave,Locked,414
1760456498027032,103.112656,334,67.937,Slave,Locked,414
1760456498127893,103.52606,334,67.937,Slave,Locked,429
1760456498225392,103.35259,319,67.937,Slave,Locked,429
1760456498324848,103.63237,319,67.937,Slave,Locked,429
1760456498423882,103.25023,306,67.937,Slave,Locked,429
1760456498524651,103.87545,306,67.937,Slave,Locked,429
1760456498623748,103.579765,295,67.937,Slave,Locked,429
1760456498722818,104.23529,295,67.937,Slave,Locked,429
1760456498825290,103.885544,287,67.937,Slave,Locked,429
1760456498923468,104.91043,287,67.937,Slave,Locked,429
1760456499026928,104.44813,280,67.937,Slave,Locked,429
1760456499128829,105.40086,280,67.937,Slave,Locked,434
1760456499223790,104.30671,271,67.937,Slave,Locked,434
1760456499324109,105.13105,271,67.937,Slave,Locked,434
1760456499424484,104.16785,260,67.937,Slave,Locked,434
1760456499525194,104.83081,260,67.937,Slave,Locked,434
1760456499623547,103.742584,250,67.937,Slave,Locked,434
1760456499723699,104.1808,250,67.937,Slave,Locked,434
1760456499824871,103.52578,241,67.937,Slave,Locked,434
1760456499923750,104.05608,241,67.937,Slave,Locked,434
1760456500026374,103.541756,232,67.937,Slave,Locked,434
1760456500126035,104.087364,232,67.937,Slave,Locked,430
1760456500225264,103.310684,223,67.937,Slave,Locked,430
1760456500325003,103.835945,223,67.937,Slave,Locked,430
1760456500423874,102.69476,215,67.937,Slave,Locked,430
1760456500525030,103.287094,215,67.937,Slave,Locked,430
1760456500624289,102.38768,209,67.937,Slave,Locked,430
1760456500723697,103.05744,209,67.937,Slave,Locked,430
1760456500824794,102.15738,203,67.937,Slave,Locked,430
1760456500923797,102.73698,203,67.937,Slave,Locked,430
1760456501026831,101.79144,199,67.937,Slave,Locked,430
1760456501125780,102.41944,199,67.937,Slave,Locked,416
1760456501225204,101.330894,196,67.937,Slave,Locked,416
1760456501325042,101.52612,196,67.937,Slave,Locked,416
1760456501424885,100.32192,193,67.937,Slave,Locked,416
1760456501526147,100.698685,193,67.937,Slave,Locked,416
1760456501624837,99.91443,190,67.937,Slave,Locked,416
1760456501723916,100.13904,190,67.937,Slave,Locked,416
1760456501825234,99.09184,187,67.937,Slave,Locked,416
1760456501924115,99.15745,187,67.937,Slave,Locked,416
1760456502026868,98.36628,186,67.937,Slave,Locked,416
1760456502123253,98.491615,186,67.937,Slave,Locked,409
1760456502224071,98.0536,187,68,Slave,Locked,409
1760456502324374,98.15066,187,67.937,Slave,Locked,409
1760456502424321,97.54665,188,67.937,Slave,Locked,409
1760456502525780,97.4885,188,67.937,Slave,Locked,409
1760456502624791,96.76782,191,67.937,Slave,Locked,409
1760456502723231,96.54625,191,68,Slave,Locked,409
1760456502826108,95.63989,194,67.937,Slave,Locked,409
1760456502922950,95.24604,194,67.937,Slave,Locked,409
1760456503026798,94.526474,198,68,Slave,Locked,409
1760456503124613,93.956696,198,67.937,Slave,Locked,415
1760456503225045,93.72826,203,68,Slave,Locked,415
1760456503324620,93.21088,203,68,Slave,Locked,415
1760456503424283,92.80019,208,68,Slave,Locked,415
1760456503524654,92.24632,208,68,Slave,Locked,415
1760456503624097,92.32575,213,67.937,Slave,Locked,415
1760456503723802,91.81892,213,67.937,Slave,Locked,415
1760456503824684,91.82946,218,68,Slave,Locked,415
1760456503923444,91.3694,218,67.937,Slave,Locked,415
1760456504026200,91.62711,224,68,Slave,Locked,415
1760456504123425,91.18352,224,68,Slave,Locked,413
1760456504224548,91.42287,231,67.937,Slave,Locked,413
1760456504325646,90.736115,231,68,Slave,Locked,413
1760456504426149,90.98132,240,67.937,Slave,Locked,413
1760456504525871,90.453575,240,68,Slave,Locked,413
1760456504624443,90.6911,248,67.937,Slave,Locked,413
